year,order,name,conditions,surface,fin_commit,winner,winner_slug,currency,amount
2013,55,Beijing,Outdoor,Hard,"$3,566,050",Novak Djokovic,novak-djokovic,$,3566050.0
2013,56,Tokyo,Outdoor,Hard,"$1,437,800",Juan Martin del Potro,juan-martin-del-potro,$,1437800.0
2013,57,ATP World Tour Masters 1000 Shanghai,Outdoor,Hard,"$6,211,445",Novak Djokovic,novak-djokovic,$,6211445.0
2013,58,Moscow,Indoor,Hard,"$823,550",Richard Gasquet,richard-gasquet,$,823550.0
2013,59,Stockholm,Indoor,Hard,"€600,565",Grigor Dimitrov,grigor-dimitrov,€,600565.0
2013,60,Vienna,Indoor,Hard,"€571,755",Tommy Haas,tommy-haas,€,571755.0
2013,61,Basel,Indoor,Hard,"€1,988,835",Juan Martin del Potro,juan-martin-del-potro,€,1988835.0
2013,62,Valencia,Indoor,Hard,"€2,171,095",Mikhail Youzhny,mikhail-youzhny,€,2171095.0
2013,63,ATP World Tour Masters 1000 Paris,Indoor,Hard,"€3,204,745",Novak Djokovic,novak-djokovic,€,3204745.0
2013,64,ATP Finals,Indoor,Hard,"$6,000,000",Novak Djokovic,novak-djokovic,$,6000000.0
2014,0,Brisbane,Outdoor,Hard,"$511,825",Lleyton Hewitt,lleyton-hewitt,$,511825.0
2014,1,Chennai,Outdoor,Hard,"$459,140",Stan Wawrinka,stan-wawrinka,$,459140.0
2014,2,Doha,Outdoor,Hard,"$1,195,500",Rafael Nadal,rafael-nadal,$,1195500.0
2014,3,Auckland,Outdoor,Hard,"$514,345",John Isner,john-isner,$,514345.0
2014,4,Sydney,Outdoor,Hard,"$511,825",Juan Martin del Potro,juan-martin-del-potro,$,511825.0
2014,6,Montpellier,Indoor,Hard,"€485,760",Gael Monfils,gael-monfils,€,485760.0
2014,7,Vina del Mar,Outdoor,Clay,"$485,760",Fabio Fognini,fabio-fognini,$,485760.0
2014,8,Zagreb,Indoor,Hard,"€485,760",Marin Cilic,marin-cilic,€,485760.0
2014,9,Buenos Aires,Outdoor,Clay,"$567,760",David Ferrer,david-ferrer,$,567760.0
2014,10,Memphis,Indoor,Hard,"$647,675",Kei Nishikori,kei-nishikori,$,647675.0
2014,11,Rotterdam,Indoor,Hard,"€1,500,755",Tomas Berdych,tomas-berdych,€,1500755.0
2014,12,Delray Beach,Outdoor,Hard,"$539,730",Marin Cilic,marin-cilic,$,539730.0
2014,13,Marseille,Indoor,Hard,"€621,560",Ernests Gulbis,ernests-gulbis,€,621560.0
2014,14,Rio de Janeiro,Outdoor,Clay,"$1,454,365",Rafael Nadal,rafael-nadal,$,1454365.0
2014,15,Acapulco,Outdoor,Hard,"$1,454,365",Grigor Dimitrov,grigor-dimitrov,$,1454365.0
2014,16,Dubai,Outdoor,Hard,"$2,359,935",Roger Federer,roger-federer,$,2359935.0
2014,17,Sao Paulo,Indoor,Clay,"$539,730",Federico Delbonis,federico-delbonis,$,539730.0
2014,18,ATP World Tour Masters 1000 Indian Wells,Outdoor,Hard,"$6,959,295",Novak Djokovic,novak-djokovic,$,6959295.0
2014,19,ATP World Tour Masters 1000 Miami,Outdoor,Hard,"$5,649,405",Novak Djokovic,novak-djokovic,$,5649405.0
2014,20,Casablanca,Outdoor,Clay,"€485,760",Guillermo Garcia-Lopez,guillermo-garcia-lopez,€,485760.0
2014,21,Houston,Outdoor,Clay,"$539,730",Fernando Verdasco,fernando-verdasco,$,539730.0
2014,22,ATP World Tour Masters 1000 Monte Carlo,Outdoor,Clay,"€3,246,165",Stan Wawrinka,stan-wawrinka,€,3246165.0
2014,23,Barcelona,Outdoor,Clay,"€2,127,035",Kei Nishikori,kei-nishikori,€,2127035.0
2014,24,Bucharest,Outdoor,Clay,"€485,760",Grigor Dimitrov,grigor-dimitrov,€,485760.0
2014,25,Munich,Outdoor,Clay,"€485,760",Martin Klizan,martin-klizan,€,485760.0
2014,26,Oeiras,Outdoor,Clay,"€485,760",Carlos Berlocq,carlos-berlocq,€,485760.0
2014,27,ATP World Tour Masters 1000 Madrid,Outdoor,Clay,"€4,625,835",Rafael Nadal,rafael-nadal,€,4625835.0
2014,28,ATP World Tour Masters 1000 Rome,Outdoor,Clay,"€3,452,415",Novak Djokovic,novak-djokovic,€,3452415.0
2014,29,Dusseldorf,Outdoor,Clay,"€485,760",Philipp Kohlschreiber,philipp-kohlschreiber,€,485760.0
2014,30,Nice,Outdoor,Clay,"€485,760",Ernests Gulbis,ernests-gulbis,€,485760.0
2014,31,Roland Garros,Outdoor,Clay,"€11,552,000",Rafael Nadal,rafael-nadal,€,11552000.0
2014,32,Halle,Outdoor,Grass,"€809,600",Roger Federer,roger-federer,€,809600.0
2014,33,London / Queen's Club,Outdoor,Grass,"€809,600",Grigor Dimitrov,grigor-dimitrov,€,809600.0
2014,34,s-Hertogenbosch,Outdoor,Grass,"€485,760",Roberto Bautista Agut,roberto-bautista-agut,€,485760.0
2014,35,Eastbourne,Outdoor,Grass,"€562,340",Feliciano Lopez,feliciano-lopez,€,562340.0
2014,36,Wimbledon,Outdoor,Grass,"£11,715,000",Novak Djokovic,novak-djokovic,£,11715000.0
2014,37,Bastad,Outdoor,Clay,"€485,760",Pablo Cuevas,pablo-cuevas,€,485760.0
2014,38,Newport,Outdoor,Grass,"$539,730",Lleyton Hewitt,lleyton-hewitt,$,539730.0
2014,39,Stuttgart,Outdoor,Clay,"€485,760",Roberto Bautista Agut,roberto-bautista-agut,€,485760.0
2014,40,Bogota,Outdoor,Hard,"$730,102",Bernard Tomic,bernard-tomic,$,730102.0
2014,41,Hamburg,Outdoor,Clay,"€1,322,150",Leonardo Mayer,leonardo-mayer,€,1322150.0
2014,42,Atlanta,Outdoor,Hard,"$647,675",John Isner,john-isner,$,647675.0
2014,43,Gstaad,Outdoor,Clay,"€485,760",Pablo Andujar,pablo-andujar,€,485760.0
2014,44,Umag,Outdoor,Clay,"€485,760",Pablo Cuevas,pablo-cuevas,€,485760.0
2014,45,Kitzbühel,Outdoor,Clay,"€485,760",David Goffin,david-goffin,€,485760.0
2014,46,Washington,Outdoor,Hard,"$1,654,295",Milos Raonic,milos-raonic,$,1654295.0
2014,47,ATP World Tour Masters 1000 Canada,Outdoor,Hard,"$3,766,270",Jo-Wilfried Tsonga,jo-wilfried-tsonga,$,3766270.0
2014,48,ATP World Tour Masters 1000 Cincinnati,Outdoor,Hard,"$4,017,355",Roger Federer,roger-federer,$,4017355.0
2014,49,Winston-Salem,Outdoor,Hard,"$683,705",Lukas Rosol,lukas-rosol,$,683705.0
2014,50,US Open,Outdoor,Hard,"$17,851,868",Marin Cilic,marin-cilic,$,17851868.0
2014,51,Metz,Indoor,Hard,"€485,760",David Goffin,david-goffin,€,485760.0
2014,52,Kuala Lumpur,Indoor,Hard,"$1,022,255",Kei Nishikori,kei-nishikori,$,1022255.0
2014,53,Shenzhen,Outdoor,Hard,"$655,955",Andy Murray,andy-murray,$,655955.0
2014,54,Beijing,Outdoor,Hard,"$3,755,065",Novak Djokovic,novak-djokovic,$,3755065.0
2014,55,Tokyo,Outdoor,Hard,"$1,373,420",Kei Nishikori,kei-nishikori,$,1373420.0
2014,56,ATP World Tour Masters 1000 Shanghai,Outdoor,Hard,"$6,521,695",Roger Federer,roger-federer,$,6521695.0
2014,57,Moscow,Indoor,Hard,"$855,490",Marin Cilic,marin-cilic,$,855490.0
2014,58,Stockholm,Indoor,Hard,"€593,705",Tomas Berdych,tomas-berdych,€,593705.0
2014,59,Vienna,Indoor,Hard,"€593,705",Andy Murray,andy-murray,€,593705.0
2014,60,Basel,Indoor,Hard,"€1,915,060",Roger Federer,roger-federer,€,1915060.0
2014,61,Valencia,Indoor,Hard,"€2,204,230",Andy Murray,andy-murray,€,2204230.0
2014,62,ATP World Tour Masters 1000 Paris,Indoor,Hard,"€3,452,415",Novak Djokovic,novak-djokovic,€,3452415.0
2014,63,ATP Finals,Indoor,Hard,"$6,500,000",Novak Djokovic,novak-djokovic,$,6500000.0
2015,0,Brisbane,Outdoor,Hard,"$494,310",Roger Federer,roger-federer,$,494310.0
2015,1,Chennai,Outdoor,Hard,"$458,400",Stan Wawrinka,stan-wawrinka,$,458400.0
2015,2,Doha,Outdoor,Hard,"$1,221,320",David Ferrer,david-ferrer,$,1221320.0
2015,3,Sydney,Outdoor,Hard,"$494,310",Viktor Troicki,viktor-troicki,$,494310.0
2015,4,Auckland,Outdoor,Hard,"$519,395",Jiri Vesely,jiri-vesely,$,519395.0
2015,6,Montpellier,Indoor,Hard,"€494,310",Richard Gasquet,richard-gasquet,€,494310.0
2015,7,Quito,Outdoor,Clay,"$494,310",Victor Estrella Burgos,victor-estrella-burgos,$,494310.0
2015,8,Zagreb,Indoor,Hard,"€494,310",Guillermo Garcia-Lopez,guillermo-garcia-lopez,€,494310.0
2015,9,Memphis,Indoor,Hard,"$659,070",Kei Nishikori,kei-nishikori,$,659070.0
2015,10,Rotterdam,Indoor,Hard,"€1,600,855",Stan Wawrinka,stan-wawrinka,€,1600855.0
2015,11,Sao Paulo,Indoor,Clay,"$505,655",Pablo Cuevas,pablo-cuevas,$,505655.0
2015,12,Delray Beach,Outdoor,Hard,"$549,230",Ivo Karlovic,ivo-karlovic,$,549230.0
2015,13,Marseille,Indoor,Hard,"€632,840",Gilles Simon,gilles-simon,€,632840.0
2015,14,Rio de Janeiro,Outdoor,Clay,"$1,548,755",David Ferrer,david-ferrer,$,1548755.0
2015,15,Acapulco,Outdoor,Hard,"$1,548,755",David Ferrer,david-ferrer,$,1548755.0
2015,16,Buenos Aires,Outdoor,Clay,"$573,750",Rafael Nadal,rafael-nadal,$,573750.0
2015,17,Dubai,Outdoor,Hard,"$2,503,810",Roger Federer,roger-federer,$,2503810.0
2015,18,ATP World Tour Masters 1000 Indian Wells,Outdoor,Hard,"$7,107,445",Novak Djokovic,novak-djokovic,$,7107445.0
2015,19,ATP World Tour Masters 1000 Miami,Outdoor,Hard,"$6,267,755",Novak Djokovic,novak-djokovic,$,6267755.0
2015,20,Casablanca,Outdoor,Clay,"€494,310",Martin Klizan,martin-klizan,€,494310.0
2015,21,Houston,Outdoor,Clay,"$549,230",Jack Sock,jack-sock,$,549230.0
2015,22,ATP World Tour Masters 1000 Monte Carlo,Outdoor,Clay,"€3,624,045",Novak Djokovic,novak-djokovic,€,3624045.0
2015,23,Barcelona,Outdoor,Clay,"€2,265,235",Kei Nishikori,kei-nishikori,€,2265235.0
2015,24,Bucharest,Outdoor,Clay,"€494,310",Guillermo Garcia-Lopez,guillermo-garcia-lopez,€,494310.0
2015,25,Estoril,Outdoor,Clay,"€494,310",Richard Gasquet,richard-gasquet,€,494310.0
2015,26,Istanbul,Outdoor,Clay,"€494,310",Roger Federer,roger-federer,€,494310.0
2015,27,Munich,Outdoor,Clay,"€494,310",Andy Murray,andy-murray,€,494310.0
2015,28,ATP World Tour Masters 1000 Madrid,Outdoor,Clay,"€5,113,730",Andy Murray,andy-murray,€,5113730.0
2015,29,ATP World Tour Masters 1000 Rome,Outdoor,Clay,"€3,830,295",Novak Djokovic,novak-djokovic,€,3830295.0
2015,30,Geneva,Outdoor,Clay,"€494,310",Thomaz Bellucci,thomaz-bellucci,€,494310.0
2015,31,Nice,Outdoor,Clay,"€494,310",Dominic Thiem,dominic-thiem,€,494310.0
2015,32,Roland Garros,Outdoor,Clay,"€13,008,000",Stan Wawrinka,stan-wawrinka,€,13008000.0
2015,33,s-Hertogenbosch,Outdoor,Grass,"€604,155",Nicolas Mahut,nicolas-mahut,€,604155.0
2015,34,Stuttgart,Outdoor,Grass,"€642,070",Rafael Nadal,rafael-nadal,€,642070.0
2015,35,Halle,Outdoor,Grass,"€1,696,645",Roger Federer,roger-federer,€,1696645.0
2015,36,London / Queen's Club,Outdoor,Grass,"€1,696,645",Andy Murray,andy-murray,€,1696645.0
2015,37,Nottingham,Outdoor,Grass,"€644,065",Denis Istomin,denis-istomin,€,644065.0
2015,38,Wimbledon,Outdoor,Grass,"£12,568,000",Novak Djokovic,novak-djokovic,£,12568000.0
2015,39,Newport,Outdoor,Grass,"$549,230",Rajeev Ram,rajeev-ram,$,549230.0
2015,40,Bastad,Outdoor,Clay,"€494,310",Benoit Paire,benoit-paire,€,494310.0
2015,41,Bogota,Outdoor,Hard,"$768,915",Bernard Tomic,bernard-tomic,$,768915.0
2015,42,Umag,Outdoor,Clay,"€494,310",Dominic Thiem,dominic-thiem,€,494310.0
2015,43,Atlanta,Outdoor,Hard,"$659,070",John Isner,john-isner,$,659070.0
2015,44,Gstaad,Outdoor,Clay,"€494,310",Dominic Thiem,dominic-thiem,€,494310.0
2015,45,Hamburg,Outdoor,Clay,"€1,407,960",Rafael Nadal,rafael-nadal,€,1407960.0
2015,46,Kitzbühel,Outdoor,Clay,"€494,310",Philipp Kohlschreiber,philipp-kohlschreiber,€,494310.0
2015,47,Washington,Outdoor,Hard,"$1,753,020",Kei Nishikori,kei-nishikori,$,1753020.0
2015,48,ATP World Tour Masters 1000 Canada,Outdoor,Hard,"$4,178,500",Andy Murray,andy-murray,$,4178500.0
2015,49,ATP World Tour Masters 1000 Cincinnati,Outdoor,Hard,"$4,457,065",Roger Federer,roger-federer,$,4457065.0
2015,50,Winston-Salem,Outdoor,Hard,"$695,515",Kevin Anderson,kevin-anderson,$,695515.0
2015,51,US Open,Outdoor,Hard,"$19,852,700",Novak Djokovic,novak-djokovic,$,19852700.0
2015,52,Metz,Indoor,Hard,"€494,310",Jo-Wilfried Tsonga,jo-wilfried-tsonga,€,494310.0
2015,53,St. Petersburg,Indoor,Hard,"$1,091,000",Milos Raonic,milos-raonic,$,1091000.0
2015,54,Kuala Lumpur,Indoor,Hard,"$1,041,540",David Ferrer,david-ferrer,$,1041540.0
2015,55,Shenzhen,Outdoor,Hard,"$668,945",Tomas Berdych,tomas-berdych,$,668945.0
2015,56,Beijing,Outdoor,Hard,"$3,944,715",Novak Djokovic,novak-djokovic,$,3944715.0
2015,57,Tokyo,Outdoor,Hard,"$1,397,250",Stan Wawrinka,stan-wawrinka,$,1397250.0
2015,58,ATP World Tour Masters 1000 Shanghai,Outdoor,Hard,"$7,021,335",Novak Djokovic,novak-djokovic,$,7021335.0
2015,59,Moscow,Indoor,Hard,"$771,525",Marin Cilic,marin-cilic,$,771525.0
2015,60,Stockholm,Indoor,Hard,"€604,155",Tomas Berdych,tomas-berdych,€,604155.0
2015,61,Vienna,Indoor,Hard,"€2,324,045",David Ferrer,david-ferrer,€,2324045.0
2015,62,Basel,Indoor,Hard,"€2,022,300",Roger Federer,roger-federer,€,2022300.0
2015,63,Valencia,Indoor,Hard,"€604,155",Joao Sousa,joao-sousa,€,604155.0
2015,64,ATP World Tour Masters 1000 Paris,Indoor,Hard,"€3,830,295",Novak Djokovic,novak-djokovic,€,3830295.0
2015,65,ATP Finals,Indoor,Hard,"$7,000,000",Novak Djokovic,novak-djokovic,$,7000000.0
2016,0,Brisbane,Outdoor,Hard,"$461,330",Milos Raonic,milos-raonic,$,461330.0
2016,1,Chennai,Outdoor,Hard,"$482,085",Stan Wawrinka,stan-wawrinka,$,482085.0
2016,2,Doha,Outdoor,Hard,"$1,283,855",Novak Djokovic,novak-djokovic,$,1283855.0
2016,3,Auckland,Outdoor,Hard,"$520,070",Roberto Bautista Agut,roberto-bautista-agut,$,520070.0
2016,4,Sydney,Outdoor,Hard,"$461,330",Viktor Troicki,viktor-troicki,$,461330.0
2016,6,Montpellier,Indoor,Hard,"€520,070",Richard Gasquet,richard-gasquet,€,520070.0
2016,7,Quito,Outdoor,Clay,"$520,070",Victor Estrella Burgos,victor-estrella-burgos,$,520070.0
2016,8,Sofia,Indoor,Hard,"€520,070",Roberto Bautista Agut,roberto-bautista-agut,€,520070.0
2016,9,Buenos Aires,Outdoor,Clay,"$598,865",Dominic Thiem,dominic-thiem,$,598865.0
2016,10,Memphis,Indoor,Hard,"$693,425",Kei Nishikori,kei-nishikori,$,693425.0
2016,11,Rotterdam,Indoor,Hard,"€1,722,820",Martin Klizan,martin-klizan,€,1722820.0
2016,12,Delray Beach,Outdoor,Hard,"$576,900",Sam Querrey,sam-querrey,$,576900.0
2016,13,Marseille,Indoor,Hard,"€665,910",Nick Kyrgios,nick-kyrgios,€,665910.0
2016,14,Rio de Janeiro,Outdoor,Clay,"$1,471,315",Pablo Cuevas,pablo-cuevas,$,1471315.0
2016,15,Acapulco,Outdoor,Hard,"$1,551,830",Dominic Thiem,dominic-thiem,$,1551830.0
2016,16,Dubai,Outdoor,Hard,"$2,674,445",Stan Wawrinka,stan-wawrinka,$,2674445.0
2016,17,Sao Paulo,Outdoor,Clay,"$499,055",Pablo Cuevas,pablo-cuevas,$,499055.0
2016,18,ATP World Tour Masters 1000 Indian Wells,Outdoor,Hard,"$7,037,595",Novak Djokovic,novak-djokovic,$,7037595.0
2016,19,ATP World Tour Masters 1000 Miami,Outdoor,Hard,"$7,037,595",Novak Djokovic,novak-djokovic,$,7037595.0
2016,20,Houston,Outdoor,Clay,"$577,860",Juan Monaco,juan-monaco,$,577860.0
2016,21,Marrakech,Outdoor,Clay,"€520,070",Federico Delbonis,federico-delbonis,€,520070.0
2016,22,ATP World Tour Masters 1000 Monte Carlo,Outdoor,Clay,"€4,094,505",Rafael Nadal,rafael-nadal,€,4094505.0
2016,23,Barcelona,Outdoor,Clay,"€2,428,355",Rafael Nadal,rafael-nadal,€,2428355.0
2016,24,Bucharest,Outdoor,Clay,"€520,070",Fernando Verdasco,fernando-verdasco,€,520070.0
2016,25,Estoril,Outdoor,Clay,"€520,070",Nicolas Almagro,nicolas-almagro,€,520070.0
2016,26,Istanbul,Outdoor,Clay,"€483,080",Diego Schwartzman,diego-schwartzman,€,483080.0
2016,27,Munich,Outdoor,Clay,"€520,070",Philipp Kohlschreiber,philipp-kohlschreiber,€,520070.0
2016,28,ATP World Tour Masters 1000 Madrid,Outdoor,Clay,"€5,719,660",Novak Djokovic,novak-djokovic,€,5719660.0
2016,29,ATP World Tour Masters 1000 Rome,Outdoor,Clay,"€4,300,755",Andy Murray,andy-murray,€,4300755.0
2016,30,Geneva,Outdoor,Clay,"€556,195",Stan Wawrinka,stan-wawrinka,€,556195.0
2016,31,Nice,Outdoor,Clay,"€520,070",Dominic Thiem,dominic-thiem,€,520070.0
2016,32,Roland Garros,Outdoor,Clay,"€16,008,750",Novak Djokovic,novak-djokovic,€,16008750.0
2016,33,s-Hertogenbosch,Outdoor,Grass,"€635,645",Nicolas Mahut,nicolas-mahut,€,635645.0
2016,34,Stuttgart,Outdoor,Grass,"€675,645",Dominic Thiem,dominic-thiem,€,675645.0
2016,35,Halle,Outdoor,Grass,"€1,826,275",Florian Mayer,florian-mayer,€,1826275.0
2016,36,London / Queen's Club,Outdoor,Grass,"€1,928,610",Andy Murray,andy-murray,€,1928610.0
2016,37,Nottingham,Outdoor,Grass,"€704,805",Steve Johnson,steve-johnson,€,704805.0
2016,38,Wimbledon,Outdoor,Grass,"£13,163,000",Andy Murray,andy-murray,£,13163000.0
2016,39,Bastad,Outdoor,Clay,"€520,070",Albert Ramos-Vinolas,albert-ramos-vinolas,€,520070.0
2016,40,Hamburg,Outdoor,Clay,"€1,514,495",Martin Klizan,martin-klizan,€,1514495.0
2016,41,Newport,Outdoor,Grass,"$577,860",Ivo Karlovic,ivo-karlovic,$,577860.0
2016,42,Gstaad,Outdoor,Clay,"€520,070",Feliciano Lopez,feliciano-lopez,€,520070.0
2016,43,Kitzbühel,Outdoor,Clay,"€520,070",Paolo Lorenzi,paolo-lorenzi,€,520070.0
2016,44,Umag,Outdoor,Clay,"€520,070",Fabio Fognini,fabio-fognini,€,520070.0
2016,45,Washington,Outdoor,Hard,"$1,877,705",Gael Monfils,gael-monfils,$,1877705.0
2016,46,ATP World Tour Masters 1000 Canada,Outdoor,Hard,"$4,691,730",Novak Djokovic,novak-djokovic,$,4691730.0
2016,47,Atlanta,Outdoor,Hard,"$693,425",Nick Kyrgios,nick-kyrgios,$,693425.0
2016,49,Los Cabos,Outdoor,Hard,"$808,995",Ivo Karlovic,ivo-karlovic,$,808995.0
2016,50,ATP World Tour Masters 1000 Cincinnati,Outdoor,Hard,"$5,004,505",Marin Cilic,marin-cilic,$,5004505.0
2016,51,Winston-Salem,Outdoor,Hard,"$720,940",Pablo Carreno Busta,pablo-carreno-busta,$,720940.0
2016,52,US Open,Outdoor,Hard,"$21,862,744",Stan Wawrinka,stan-wawrinka,$,21862744.0
2016,53,Metz,Indoor,Hard,"€520,070",Lucas Pouille,lucas-pouille,€,520070.0
2016,54,St. Petersburg,Indoor,Hard,"$986,380",Alexander Zverev,alexander-zverev,$,986380.0
2016,55,Chengdu,Outdoor,Hard,"$947,735",Karen Khachanov,karen-khachanov,$,947735.0
2016,56,Shenzhen,Outdoor,Hard,"$704,140",Tomas Berdych,tomas-berdych,$,704140.0
2016,57,Beijing,Outdoor,Hard,"$4,164,780",Andy Murray,andy-murray,$,4164780.0
2016,58,Tokyo,Outdoor,Hard,"$1,506,835",Nick Kyrgios,nick-kyrgios,$,1506835.0
2016,59,ATP World Tour Masters 1000 Shanghai,Outdoor,Hard,"$7,655,640",Andy Murray,andy-murray,$,7655640.0
2016,60,Antwerp,Indoor,Hard,"€635,645",Richard Gasquet,richard-gasquet,€,635645.0
2016,61,Moscow,Indoor,Hard,"$792,645",Pablo Carreno Busta,pablo-carreno-busta,$,792645.0
2016,62,Stockholm,Indoor,Hard,"€635,645",Juan Martin del Potro,juan-martin-del-potro,€,635645.0
2016,63,Basel,Indoor,Hard,"€2,151,985",Marin Cilic,marin-cilic,€,2151985.0
2016,64,Vienna,Indoor,Hard,"€2,467,310",Andy Murray,andy-murray,€,2467310.0
2016,65,ATP World Tour Masters 1000 Paris,Indoor,Hard,"€4,300,755",Andy Murray,andy-murray,€,4300755.0
2016,66,ATP Finals,Indoor,Hard,"$7,500,000",Andy Murray,andy-murray,$,7500000.0
2017,0,Brisbane International presented by Suncorp,Outdoor,Hard,"$495,630",Grigor Dimitrov,grigor-dimitrov,$,495630.0
2017,1,Aircel Chennai Open,Outdoor,Hard,"$505,730",Roberto Bautista Agut,roberto-bautista-agut,$,505730.0
2017,2,Qatar ExxonMobil Open,Outdoor,Hard,"$1,334,270",Novak Djokovic,novak-djokovic,$,1334270.0
2017,3,Sydney International,Outdoor,Hard,"$495,630",Gilles Muller,gilles-muller,$,495630.0
2017,4,ASB Classic,Outdoor,Hard,"$508,360",Jack Sock,jack-sock,$,508360.0
2017,6,Open Sud de France,Indoor,Hard,"€540,310",Alexander Zverev,alexander-zverev,€,540310.0
2017,7,Ecuador Open,Outdoor,Clay,"$540,310",Victor Estrella Burgos,victor-estrella-burgos,$,540310.0
2017,8,Garanti Koza Sofia Open,Indoor,Hard,"€540,310",Grigor Dimitrov,grigor-dimitrov,€,540310.0
2017,9,Argentina Open,Outdoor,Clay,"$624,340",Alexandr Dolgopolov,alexandr-dolgopolov,$,624340.0
2017,10,Memphis Open,Indoor,Hard,"$720,410",Ryan Harrison,ryan-harrison,$,720410.0
2017,11,ABN Amro World Tennis Tournament,Indoor,Hard,"€1,854,365",Jo-Wilfried Tsonga,jo-wilfried-tsonga,€,1854365.0
2017,12,Delray Beach Open,Outdoor,Hard,"$599,345",Jack Sock,jack-sock,$,599345.0
2017,13,Open 13 Marseille,Indoor,Hard,"€691,850",Jo-Wilfried Tsonga,jo-wilfried-tsonga,€,691850.0
2017,14,Rio Open presented by Claro,Outdoor,Clay,"$1,603,940",Dominic Thiem,dominic-thiem,$,1603940.0
2017,15,Abierto Mexicano Telcel,Outdoor,Hard,"$1,633,690",Sam Querrey,sam-querrey,$,1633690.0
2017,16,Dubai Duty Free Tennis Championships,Outdoor,Hard,"$2,858,530",Andy Murray,andy-murray,$,2858530.0
2017,17,Brasil Open,Outdoor,Clay,"$520,285",Pablo Cuevas,pablo-cuevas,$,520285.0
2017,18,BNP Paribas Open,Outdoor,Hard,"$7,913,405",Roger Federer,roger-federer,$,7913405.0
2017,19,Miami Open presented by Itaú,Outdoor,Hard,"$7,913,405",Roger Federer,roger-federer,$,7913405.0
2017,20,Fayez Sarofim & Co. US Men’s Clay Court Championship,Outdoor,Clay,"$600,345",Steve Johnson,steve-johnson,$,600345.0
2017,21,Grand Prix Hassan II,Outdoor,Clay,"€540,310",Borna Coric,borna-coric,€,540310.0
2017,22,Rolex Monte-Carlo Masters,Outdoor,Clay,"€4,629,725",Rafael Nadal,rafael-nadal,€,4629725.0
2017,23,Barcelona Open Banc Sabadell,Outdoor,Clay,"€2,604,340",Rafael Nadal,rafael-nadal,€,2604340.0
2017,24,Gazprom Hungarian Open,Outdoor,Clay,"€540,310",Lucas Pouille,lucas-pouille,€,540310.0
2017,25,Millennium Estoril Open,Outdoor,Clay,"€540,310",Pablo Carreno Busta,pablo-carreno-busta,€,540310.0
2017,26,TEB BNP Paribas Istanbul Open,Outdoor,Clay,"€497,255",Marin Cilic,marin-cilic,€,497255.0
2017,27,BMW Open by FWU,Outdoor,Clay,"€540,310",Alexander Zverev,alexander-zverev,€,540310.0
2017,28,Mutua Madrid Open,Outdoor,Clay,"€6,408,230",Rafael Nadal,rafael-nadal,€,6408230.0
2017,29,Internazionali BNL d’Italia,Outdoor,Clay,"€4,835,975",Alexander Zverev,alexander-zverev,€,4835975.0
2017,30,Banque Eric Sturdza Geneva Open,Outdoor,Clay,"€540,310",Stan Wawrinka,stan-wawrinka,€,540310.0
2017,31,Open Parc Auvergne-Rhône-Alpes Lyon,Outdoor,Clay,"€540,310",Jo-Wilfried Tsonga,jo-wilfried-tsonga,€,540310.0
2017,32,Roland Garros,Outdoor,Clay,"€16,790,000",Rafael Nadal,rafael-nadal,€,16790000.0
2017,33,Ricoh Open,Outdoor,Grass,"€660,375",Gilles Muller,gilles-muller,€,660375.0
2017,34,Mercedes Cup,Outdoor,Grass,"€701,975",Lucas Pouille,lucas-pouille,€,701975.0
2017,35,Gerry Weber Open,Outdoor,Grass,"€1,966,095",Roger Federer,roger-federer,€,1966095.0
2017,36,Aegon Championships,Outdoor,Grass,"€1,966,095",Feliciano Lopez,feliciano-lopez,€,1966095.0
2017,37,Antalya Open,Outdoor,Grass,"€497,255",Yuichi Sugita,yuichi-sugita,€,497255.0
2017,38,Aegon International,Outdoor,Grass,"€693,910",Novak Djokovic,novak-djokovic,€,693910.0
2017,39,Wimbledon,Outdoor,Grass,"£14,840,000",Roger Federer,roger-federer,£,14840000.0
2017,40,SkiStar Swedish Open,Outdoor,Clay,"€540,310",David Ferrer,david-ferrer,€,540310.0
2017,41,Dell Technologies Hall of Fame Open,Outdoor,Grass,"$600,345",John Isner,john-isner,$,600345.0
2017,42,Plava Laguna Croatia Open Umag,Outdoor,Clay,"€540,310",Andrey Rublev,andrey-rublev,€,540310.0
2017,43,BB&T Atlanta Open,Outdoor,Hard,"$720,410",John Isner,john-isner,$,720410.0
2017,44,J. Safra Sarasin Swiss Open Gstaad,Outdoor,Clay,"€540,310",Fabio Fognini,fabio-fognini,€,540310.0
2017,45,German Tennis Championships 2017,Outdoor,Clay,"€1,629,375",Leonardo Mayer,leonardo-mayer,€,1629375.0
2017,46,Generali Open,Outdoor,Clay,"€540,310",Philipp Kohlschreiber,philipp-kohlschreiber,€,540310.0
2017,47,Abierto Mexicano de Tenis Mifel presentado por Cinemex,Outdoor,Hard,"$727,995",Sam Querrey,sam-querrey,$,727995.0
2017,48,Citi Open,Outdoor,Hard,"$2,002,460",Alexander Zverev,alexander-zverev,$,2002460.0
2017,49,Coupe Rogers,Outdoor,Hard,"$5,275,595",Alexander Zverev,alexander-zverev,$,5275595.0
2017,50,Western & Southern Open,Outdoor,Hard,"$5,627,305",Grigor Dimitrov,grigor-dimitrov,$,5627305.0
